type,timestamp,positions,velocities,torques
STATE_MOTOR,23.23999948054552,"[-0.5000035762786865, 0.20581896603107452, 0.9052087664604187, -0.39847835898399353, -1.3312465853232425e-05, 0.5623425841331482]","[-0.000310107454424724, -0.07175076752901077, -0.00799846276640892, -0.0048681581392884254, 5.501961277332157e-05, 0.4246126115322113]","[3.229081630706787e-05, -0.41626396775245667, -0.25026121735572815, -0.09027503430843353, -0.00011807959526777267, 0.003097634995356202]"
STATE_MOTOR,23.244999480433762,"[-0.5000033974647522, 0.20582333207130432, 0.9052064418792725, -0.39841902256011963, -1.4593391824746504e-05, 0.5671552419662476]","[-0.00026698451256379485, -0.06869951635599136, -0.0032045915722846985, -0.009829876944422722, 0.0001812238187994808, 0.877824604511261]","[-3.255903720855713e-05, -0.41728198528289795, -0.2490936815738678, -0.09257058799266815, -0.00010735448449850082, 0.00485095614567399]"
STATE_MOTOR,23.249999480322003,"[-0.5000033974647522, 0.20582707226276398, 0.9052152633666992, -0.3984464406967163, -1.3917740943725221e-05, 0.5709353685379028]","[-0.00031420597224496305, -0.07039310038089752, -0.00580193055793643, -0.00782603770494461, 0.00012788918684236705, 0.6887674927711487]","[-2.333521842956543e-05, -0.4188726246356964, -0.2534010112285614, -0.0909527912735939, -0.00011937227100133896, 0.0029145851731300354]"
STATE_MOTOR,23.254999480210245,"[-0.5000035166740417, 0.20582467317581177, 0.9052146077156067, -0.398464560508728, -1.3480015695677139e-05, 0.5739012956619263]","[-0.0003190913121215999, -0.07134188711643219, -0.007278866600245237, -0.006208708044141531, 8.688328671269119e-05, 0.5404253005981445]","[2.6345252990722656e-05, -0.4173069894313812, -0.2515246272087097, -0.09053613990545273, -0.00011887680739164352, 0.0030210609547793865]"
STATE_MOTOR,23.259999480098486,"[-0.5000035762786865, 0.20581935346126556, 0.9052092432975769, -0.3984758257865906, -1.3212101293902379e-05, 0.5762283205986023]","[-0.0003099753230344504, -0.0717313289642334, -0.007956772111356258, -0.005024967715144157, 5.791475632577203e-05, 0.42403313517570496]","[3.196299076080322e-05, -0.41626858711242676, -0.25027868151664734, -0.0902855321764946, -0.0001180628314614296, 0.003107525175437331]"
STATE_MOTOR,23.264999479986727,"[-0.5000033974647522, 0.20582377910614014, 0.9052067399024963, -0.3984166979789734, -1.4475005627900828e-05, 0.5810263752937317]","[-0.00026689638616517186, -0.06870010495185852, -0.0031875036656856537, -0.0099782794713974, 0.00018238228221889585, 0.8751696348190308]","[-3.1828880310058594e-05, -0.41730397939682007, -0.2490731179714203, -0.09256947785615921, -0.00010745692998170853, 0.00485477689653635]"
STATE_MOTOR,23.26999947987497,"[-0.5000033974647522, 0.20582745969295502, 0.9052155017852783, -0.39844411611557007, -1.3806998140353244e-05, 0.5847949981689453]","[-0.0003139400214422494, -0.07038702815771103, -0.00576354842633009, -0.007975548505783081, 0.00012971082469448447, 0.6866865754127502]","[-2.358853816986084e-05, -0.41885924339294434, -0.2533993124961853, -0.09095791727304459, -0.00011932570487260818, 0.0029248176142573357]"
STATE_MOTOR,23.27499947976321,"[-0.5000035166740417, 0.2058250606060028, 0.9052149057388306, -0.3984622359275818, -1.3374002264754381e-05, 0.5877518653869629]","[-0.0003188865084666759, -0.07132646441459656, -0.007232657168060541, -0.006358714308589697, 8.920198888517916e-05, 0.5387951731681824]","[2.594292163848877e-05, -0.4173022210597992, -0.2515353560447693, -0.0905446782708168, -0.00011884607374668121, 0.003031049855053425]"
STATE_MOTOR,23.27999947965145,"[-0.5000035166740417, 0.2058197557926178, 0.9052096009254456, -0.39847350120544434, -1.3108829989505466e-05, 0.5900718569755554]","[-0.0003098374872934073, -0.07171035557985306, -0.00790862925350666, -0.005175106227397919, 6.055647099856287e-05, 0.4227584898471832]","[3.167986869812012e-05, -0.4162741005420685, -0.2502978444099426, -0.09029687941074371, -0.0001180451363325119, 0.0031173438765108585]"
STATE_MOTOR,23.284999479539692,"[-0.5000033378601074, 0.20582422614097595, 0.9052069187164307, -0.39841458201408386, -1.4352146536111832e-05, 0.5948479771614075]","[-0.0002685734652914107, -0.06870396435260773, -0.003171316348016262, -0.010111743584275246, 0.0001832013513194397, 0.8711909055709839]","[-3.419816493988037e-05, -0.41732561588287354, -0.24905574321746826, -0.09256558120250702, -0.0001075277104973793, 0.0048559983260929585]"
