type,timestamp,positions
CONTROL,3318020.8630000153,"[-0.126649, -0.007535, 0.453647, 0.095007, 0.081029, 0.439324]"
CONTROL,3338099.715999988,"[-0.128629, -0.003016, 0.458151, 0.092641, 0.079228, 0.436675]"
CONTROL,3358178.186000032,"[-0.130528, 0.001508, 0.462697, 0.09004, 0.077274, 0.434277]"
CONTROL,3378257.2310000206,"[-0.132344, 0.006029, 0.467279, 0.087213, 0.075171, 0.432138]"
CONTROL,3398336.180000001,"[-0.134076, 0.010542, 0.471893, 0.084165, 0.072922, 0.430267]"
CONTROL,3418416.1219999394,"[-0.135724, 0.01504, 0.476535, 0.080904, 0.070532, 0.428671]"
CONTROL,3438494.366999976,"[-0.137286, 0.019516, 0.4812, 0.077439, 0.068006, 0.427356]"
CONTROL,3458573.4449999565,"[-0.138762, 0.023965, 0.485884, 0.073778, 0.065349, 0.426328]"
CONTROL,3478652.3300000452,"[-0.140149, 0.02838, 0.490581, 0.069931, 0.062564, 0.425591]"
CONTROL,3498730.7669999837,"[-0.141449, 0.032754, 0.495288, 0.065908, 0.059659, 0.425148]"
CONTROL,3518810.25900002,"[-0.142658, 0.037082, 0.5, 0.061717, 0.056639, 0.425]"
CONTROL,3538899.5119999438,"[-0.143778, 0.041357, 0.504712, 0.057371, 0.053509, 0.425148]"
CONTROL,3558985.084000028,"[-0.144807, 0.045573, 0.509419, 0.05288, 0.050275, 0.425591]"
CONTROL,3579064.3210000326,"[-0.145745, 0.049725, 0.514116, 0.048256, 0.046944, 0.426328]"
CONTROL,3599144.2289999896,"[-0.14659, 0.053806, 0.5188, 0.043509, 0.043523, 0.427356]"
CONTROL,3619223.0809999728,"[-0.147343, 0.05781, 0.523465, 0.038653, 0.040017, 0.428671]"
CONTROL,3639302.7660000143,"[-0.148003, 0.061733, 0.528107, 0.033699, 0.036434, 0.430267]"
CONTROL,3659382.1940000453,"[-0.148569, 0.065567, 0.532721, 0.02866, 0.03278, 0.432138]"
CONTROL,3679460.277999965,"[-0.149042, 0.069309, 0.537303, 0.023548, 0.029063, 0.434277]"
CONTROL,3699538.683000014,"[-0.14942, 0.072952, 0.541849, 0.018377, 0.02529, 0.436675]"
CONTROL,3719617.791000019,"[-0.149704, 0.076491, 0.546353, 0.01316, 0.021468, 0.439324]"
CONTROL,3739697.570999965,"[-0.149893, 0.079921, 0.550811, 0.007909, 0.017604, 0.442212]"
CONTROL,3759776.1680000303,"[-0.149988, 0.083238, 0.555219, 0.002639, 0.013707, 0.445327]"
CONTROL,3779855.563999945,"[-0.149988, 0.086437, 0.559572, -0.002639, 0.009782, 0.448659]"
CONTROL,3799931.7919999384,"[-0.149893, 0.089513, 0.563867, -0.007909, 0.005839, 0.452193]"
CONTROL,3820009.908999964,"[-0.149704, 0.092462, 0.568099, -0.01316, 0.001885, 0.455916]"
CONTROL,3840087.2889999393,"[-0.14942, 0.095279, 0.572263, -0.018377, -0.002073, 0.459813]"
CONTROL,3860162.973000001,"[-0.149042, 0.097961, 0.576356, -0.023548, -0.006027, 0.463868]"
CONTROL,3880241.1220000293,"[-0.148569, 0.100503, 0.580374, -0.02866, -0.00997, 0.468067]"
CONTROL,3900320.070000021,"[-0.148003, 0.102903, 0.584313, -0.033699, -0.013893, 0.472391]"
CONTROL,3920399.8819999695,"[-0.147343, 0.105157, 0.588168, -0.038653, -0.017789, 0.476824]"
CONTROL,3940479.054999969,"[-0.14659, 0.107261, 0.591936, -0.043509, -0.021651, 0.481348]"
CONTROL,3960557.9709999575,"[-0.145745, 0.109213, 0.595614, -0.048256, -0.025471, 0.485946]"
CONTROL,3980637.0789999617,"[-0.144807, 0.111009, 0.599197, -0.05288, -0.029242, 0.4906]"
CONTROL,4000715.9000000455,"[-0.143778, 0.112648, 0.602682, -0.057371, -0.032956, 0.495291]"
CONTROL,4020794.3359999945,"[-0.142658, 0.114127, 0.606066, -0.061717, -0.036606, 0.5]"
CONTROL,4040950.3109999606,"[-0.141449, 0.115443, 0.609345, -0.065908, -0.040186, 0.504709]"
CONTROL,4061029.2589999516,"[-0.140149, 0.116596, 0.612517, -0.069931, -0.043688, 0.5094]"
CONTROL,4081106.607000038,"[-0.138762, 0.117583, 0.615577, -0.073778, -0.047105, 0.514054]"
CONTROL,4101196.436000009,"[-0.137286, 0.118402, 0.618523, -0.077439, -0.050431, 0.518652]"
CONTROL,4121281.3040000354,"[-0.135724, 0.119054, 0.621353, -0.080904, -0.05366, 0.523176]"
CONTROL,4141360.637000048,"[-0.134076, 0.119536, 0.624062, -0.084165, -0.056785, 0.527609]"
CONTROL,4161440.2249999787,"[-0.132344, 0.119848, 0.626649, -0.087213, -0.0598, 0.531933]"
CONTROL,4181518.0849999934,"[-0.130528, 0.119991, 0.629111, -0.09004, -0.0627, 0.536132]"
CONTROL,4201597.450000009,"[-0.128629, 0.119962, 0.631446, -0.092641, -0.065478, 0.540187]"
CONTROL,4221676.398,"[-0.126649, 0.119763, 0.633651, -0.095007, -0.06813, 0.544084]"
CONTROL,4241758.707000031,"[-0.124589, 0.119394, 0.635724, -0.097133, -0.070649, 0.547807]"
CONTROL,4261837.559000014,"[-0.122451, 0.118855, 0.637663, -0.099014, -0.073032, 0.551341]"
CONTROL,4281918.203000032,"[-0.120235, 0.118148, 0.639466, -0.100645, -0.075274, 0.554673]"
CONTROL,4301998.303999994,"[-0.117943, 0.117272, 0.641132, -0.102021, -0.077371, 0.557788]"
CONTROL,4322077.379999996,"[-0.115577, 0.11623, 0.642658, -0.10314, -0.079317, 0.560676]"
CONTROL,4342156.6800000165,"[-0.113138, 0.115023, 0.644044, -0.103998, -0.081111, 0.563325]"
CONTROL,4362237.261000019,"[-0.110627, 0.113652, 0.645287, -0.104594, -0.082747, 0.565723]"
CONTROL,4382317.489000002,"[-0.108046, 0.112119, 0.646388, -0.104925, -0.084223, 0.567862]"
CONTROL,4402400.2459999565,"[-0.105397, 0.110428, 0.647343, -0.104992, -0.085537, 0.569733]"
CONTROL,4422480.825999969,"[-0.102682, 0.108579, 0.648153, -0.104793, -0.086685, 0.571329]"
CONTROL,4442559.198000026,"[-0.099902, 0.106576, 0.648817, -0.104329, -0.087665, 0.572644]"
CONTROL,4462638.722999941,"[-0.097058, 0.104422, 0.649334, -0.103602, -0.088476, 0.573672]"
CONTROL,4482717.830999945,"[-0.094154, 0.102119, 0.649704, -0.102613, -0.089115, 0.574409]"
CONTROL,4502797.482000005,"[-0.09119, 0.099672, 0.649926, -0.101365, -0.089583, 0.574852]"
CONTROL,4522877.165999943,"[-0.088168, 0.097082, 0.65, -0.099861, -0.089877, 0.575]"
CONTROL,4542955.921000044,"[-0.08509, 0.094355, 0.649926, -0.098105, -0.089997, 0.574852]"
CONTROL,4563034.868000045,"[-0.081959, 0.091493, 0.649704, -0.0961, -0.089943, 0.574409]"
CONTROL,4583117.1439999705,"[-0.078776, 0.088502, 0.649334, -0.093853, -0.089715, 0.573672]"
CONTROL,4603197.242999954,"[-0.075543, 0.085384, 0.648817, -0.091369, -0.089314, 0.572644]"
CONTROL,4623276.318999956,"[-0.072263, 0.082146, 0.648153, -0.088654, -0.08874, 0.571329]"
CONTROL,4643355.329999963,"[-0.068937, 0.07879, 0.647343, -0.085716, -0.087994, 0.569733]"
CONTROL,4663435.364999942,"[-0.065567, 0.075323, 0.646388, -0.08256, -0.087078, 0.567862]"
CONTROL,4683515.3690000195,"[-0.062156, 0.071749, 0.645287, -0.079196, -0.085994, 0.565723]"
CONTROL,4703593.45199995,"[-0.058706, 0.068072, 0.644044, -0.075632, -0.084743, 0.563325]"
CONTROL,4723673.0390000045,"[-0.055219, 0.064299, 0.642658, -0.071877, -0.083328, 0.560676]"
CONTROL,4743751.762999978,"[-0.051696, 0.060435, 0.641132, -0.067941, -0.081753, 0.557788]"
CONTROL,4763830.677999977,"[-0.048142, 0.056484, 0.639466, -0.063833, -0.080019, 0.554673]"
CONTROL,4783909.784999992,"[-0.044556, 0.052454, 0.637663, -0.059563, -0.07813, 0.551341]"
CONTROL,4803988.796999988,"[-0.040943, 0.048349, 0.635724, -0.055143, -0.07609, 0.547807]"
CONTROL,4824072.703999946,"[-0.037303, 0.044175, 0.633651, -0.050584, -0.073903, 0.544084]"
CONTROL,4844151.618999945,"[-0.033641, 0.039938, 0.631446, -0.045897, -0.071574, 0.540187]"
CONTROL,4864230.471000042,"[-0.029956, 0.035645, 0.629111, -0.041094, -0.069105, 0.536132]"
CONTROL,4884309.450000046,"[-0.026253, 0.031301, 0.626649, -0.036188, -0.066503, 0.531933]"
CONTROL,4904388.429000051,"[-0.022534, 0.026912, 0.624062, -0.031189, -0.063773, 0.527609]"
CONTROL,4924467.536999941,"[-0.0188, 0.022486, 0.621353, -0.026112, -0.060919, 0.523176]"
CONTROL,4944546.451999941,"[-0.015054, 0.018027, 0.618523, -0.02097, -0.057947, 0.518652]"
CONTROL,4964624.983000021,"[-0.011299, 0.013543, 0.615577, -0.015774, -0.054863, 0.514054]"
CONTROL,4984704.762999968,"[-0.007537, 0.009039, 0.612517, -0.010538, -0.051673, 0.5094]"
CONTROL,5004783.549999956,"[-0.00377, 0.004523, 0.609345, -0.005276, -0.048383, 0.504709]"
CONTROL,5024863.2970000245,"[-0.0, 0.0, 0.606066, -0.0, -0.045, 0.5]"
CONTROL,5045015.431000024,"[0.00377, -0.004523, 0.602682, 0.005276, -0.04153, 0.495291]"
CONTROL,5065093.929999989,"[0.007537, -0.009039, 0.599197, 0.010538, -0.037979, 0.4906]"
CONTROL,5085172.556999965,"[0.011299, -0.013543, 0.595614, 0.015774, -0.034354, 0.485946]"
CONTROL,5105250.897000019,"[0.015054, -0.018027, 0.591936, 0.02097, -0.030664, 0.481348]"
CONTROL,5125331.763999952,"[0.0188, -0.022486, 0.588168, 0.026112, -0.026914, 0.476824]"
CONTROL,5145410.231000028,"[0.022534, -0.026912, 0.584313, 0.031189, -0.023112, 0.472391]"
CONTROL,5165488.82699999,"[0.026253, -0.031301, 0.580374, 0.036188, -0.019265, 0.468067]"
CONTROL,5185567.325999955,"[0.029956, -0.035645, 0.576356, 0.041094, -0.015381, 0.463868]"
