type,timestamp,positions,velocities,torques
STATE_MOTOR,64852126.58599994,"[-0.09357282806102411, 0.12348545342479411, 0.6511748444574547, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.11407, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,64872204.56299997,"[-0.09050486648525283, 0.12348545342479411, 0.6511748444574547, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.136884, 0.0, 0.0, 0.022814, 0.0]"
STATE_MOTOR,64892279.627999984,"[-0.08743690490948154, 0.12348545342479411, 0.6511748444574547, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.136884, 0.0, 0.0, 0.0, 0.0]"
STATE_MOTOR,64912359.58899995,"[-0.08436894333371026, 0.12348545342479411, 0.6511748444574547, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.159698, 0.022814, 0.0, 0.022814, 0.0]"
STATE_MOTOR,64932438.36499994,"[-0.08130098175793898, 0.12348545342479411, 0.6511748444574547, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.205326, 0.022814, 0.0, 0.0, 0.022814]"
STATE_MOTOR,64952518.102,"[-0.0782330201821677, 0.12348545342479411, 0.6511748444574547, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.22814, 0.0, 0.0, 0.0, 0.068442]"
STATE_MOTOR,64972597.070999995,"[-0.07516505860639641, 0.12348545342479411, 0.6511748444574547, -0.08436894333371026, -0.0820679721518818, 0.5706293706293706]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.022814, 0.250954, 0.022814, 0.022814, 0.0, 0.022814]"
STATE_MOTOR,64992676.23200001,"[-0.07209709703062514, 0.12348545342479411, 0.6511748444574547, -0.08283496254582462, -0.0820679721518818, 0.5685314685314685]","[0.15339807878856412, 0.0, 0.0, 0.0, 0.0, -0.23009711818284617]","[0.022814, 0.296582, 0.022814, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,65012755.457000025,"[-0.0674951546669682, 0.12195147263690848, 0.6511748444574547, -0.0782330201821677, -0.0820679721518818, 0.5657342657342658]","[0.23009711818284617, -0.07669903939428206, 0.0, 0.23009711818284617, 0.0, -0.30679615757712825]","[0.0, 0.250954, 0.022814, 0.0, 0.0, 0.022814]"
STATE_MOTOR,65032834.80999994,"[-0.06289321230331128, 0.11888351106113719, 0.6511748444574547, -0.07516505860639641, -0.0820679721518818, 0.5629370629370629]","[0.15339807878856412, -0.07669903939428206, 0.0, 0.15339807878856412, 0.0, -0.23009711818284617]","[0.0, 0.433466, 0.045628, 0.022814, 0.0, 0.022814]"
STATE_MOTOR,65052914.77100002,"[-0.059825250727540004, 0.1158155494853659, 0.6511748444574547, -0.07209709703062514, -0.0820679721518818, 0.5608391608391609]","[0.15339807878856412, -0.23009711818284617, 0.0, 0.23009711818284617, 0.0, -0.30679615757712825]","[0.022814, 0.22814, 0.045628, 0.022814, 0.022814, 0.045628]"
STATE_MOTOR,65072994.76399998,"[-0.056757289151768725, 0.11121360712170898, 0.6511748444574547, -0.0674951546669682, -0.0820679721518818, 0.558041958041958]","[0.15339807878856412, -0.23009711818284617, 0.0, 0.15339807878856412, 0.0, -0.23009711818284617]","[0.022814, 0.205326, 0.045628, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,65093072.581,"[-0.05368932757599744, 0.10661166475805206, 0.6511748444574547, -0.06442719309119693, -0.0820679721518818, 0.5545454545454546]","[0.15339807878856412, -0.15339807878856412, 0.0, 0.15339807878856412, 0.0, -0.38349519697141027]","[0.0, 0.296582, 0.045628, 0.022814, 0.0, 0.022814]"
STATE_MOTOR,65113154.302,"[-0.04908738521234052, 0.10200972239439514, 0.6511748444574547, -0.059825250727540004, -0.0820679721518818, 0.5517482517482517]","[0.23009711818284617, -0.30679615757712825, 0.0, 0.23009711818284617, 0.0, -0.30679615757712825]","[0.022814, 0.22814, 0.068442, 0.022814, 0.022814, 0.0]"
STATE_MOTOR,65133235.67099997,"[-0.04601942363656923, 0.09740778003073822, 0.6511748444574547, -0.05522330836388308, -0.0820679721518818, 0.5482517482517483]","[0.15339807878856412, -0.23009711818284617, 0.0, 0.23009711818284617, 0.0, -0.38349519697141027]","[0.0, 0.205326, 0.068442, 0.022814, 0.022814, 0.045628]"
STATE_MOTOR,65153314.92799999,"[-0.04141748127291231, 0.0928058376670813, 0.6511748444574547, -0.05062136600022616, -0.0820679721518818, 0.5447552447552447]","[0.23009711818284617, -0.23009711818284617, 0.0, 0.23009711818284617, 0.0, -0.38349519697141027]","[0.022814, 0.205326, 0.091256, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,65173394.089,"[-0.03834951969714103, 0.08820389530342436, 0.6511748444574547, -0.04601942363656923, -0.0820679721518818, 0.5405594405594406]","[0.15339807878856412, -0.23009711818284617, 0.0, 0.23009711818284617, 0.0, -0.46019423636569234]","[0.022814, 0.205326, 0.091256, 0.0, 0.022814, 0.022814]"
STATE_MOTOR,65193473.73000005,"[-0.035281558121369745, 0.08360195293976744, 0.6511748444574547, -0.04141748127291231, -0.07593204900033923, 0.5370629370629371]","[0.15339807878856412, -0.15339807878856412, 0.0, 0.23009711818284617, 0.07669903939428206, -0.30679615757712825]","[0.022814, 0.250954, 0.091256, 0.0, 0.0, 0.022814]"
STATE_MOTOR,65213552.12200001,"[-0.030679615757712823, 0.08053399136399617, 0.6511748444574547, -0.03834951969714103, -0.07286408742456796, 0.5328671328671328]","[0.23009711818284617, -0.23009711818284617, 0.0, 0.23009711818284617, 0.23009711818284617, -0.46019423636569234]","[0.022814, 0.205326, 0.091256, 0.022814, 0.022814, 0.022814]"
STATE_MOTOR,65233631.187000014,"[-0.02761165418194154, 0.07593204900033923, 0.6511748444574547, -0.032213596545598466, -0.06979612584879667, 0.5286713286713287]","[0.15339807878856412, -0.15339807878856412, 0.0, 0.23009711818284617, 0.15339807878856412, -0.46019423636569234]","[0.022814, 0.205326, 0.11407, 0.0, 0.022814, 0.022814]"
