type,timestamp,positions,velocities,torques
STATE_MOTOR,11.784999736584723,"[0.12087718397378922, -0.01305006816983223, 0.5662322640419006, -0.0983692929148674, 0.08818647265434265, 0.4478526711463928]","[-0.12178037315607071, -0.3396430015563965, 0.2530100345611572, -0.09321349859237671, -0.05016171187162399, 0.21503524482250214]","[-0.09099476784467697, -0.5753790736198425, -0.36021652817726135, -0.10159656405448914, 0.00016977614723145962, 0.00430283322930336]"
STATE_MOTOR,11.789999736472964,"[0.12025193125009537, -0.014334330335259438, 0.5674868822097778, -0.09879046678543091, 0.08797264844179153, 0.4487801194190979]","[-0.12403692305088043, -0.29130786657333374, 0.19595831632614136, -0.07241148501634598, -0.03907441347837448, 0.16871459782123566]","[-0.004486901685595512, -0.4475746154785156, -0.41466930508613586, -0.10893873125314713, -0.0002961219288408756, 0.003264741273596883]"
STATE_MOTOR,11.794999736361206,"[0.11967253684997559, -0.015358217991888523, 0.5684528946876526, -0.0991242453455925, 0.0878058671951294, 0.4495079517364502]","[-0.10972434282302856, -0.24098838865756989, 0.14151045680046082, -0.05653331056237221, -0.030572058632969856, 0.13233114778995514]","[0.037160132080316544, -0.4418504238128662, -0.41054201126098633, -0.10785256326198578, -0.0007354769622907043, 0.0032295414712280035]"
STATE_MOTOR,11.799999736249447,"[0.1191866546869278, -0.016160354018211365, 0.5691869258880615, -0.0993887260556221, 0.08767534792423248, 0.4500789940357208]","[-0.08938126266002655, -0.20020692050457, 0.09971347451210022, -0.04379121959209442, -0.024002498015761375, 0.10377142578363419]","[0.05198623612523079, -0.4452827572822571, -0.404629647731781, -0.10651843994855881, -0.0008998854318633676, 0.003232548711821437]"
STATE_MOTOR,11.804999736137688,"[0.11860775947570801, -0.01751314103603363, 0.5705375075340271, -0.09981013834476471, 0.08734054863452911, 0.4513266682624817]","[-0.12597115337848663, -0.3377474844455719, 0.24850955605506897, -0.07718628644943237, -0.060878247022628784, 0.22748592495918274]","[-0.09365561604499817, -0.5727337598800659, -0.3601004481315613, -0.10133375972509384, 0.00015231012366712093, 0.00429366622120142]"
STATE_MOTOR,11.80999973602593,"[0.11796141415834427, -0.01878892444074154, 0.5717754364013672, -0.1001618355512619, 0.08708060532808304, 0.45230773091316223]","[-0.12817145884037018, -0.2894478738307953, 0.19283130764961243, -0.05977749451994896, -0.04747074469923973, 0.17848436534404755]","[-0.0043714288622140884, -0.44568878412246704, -0.41437479853630066, -0.1090036928653717, -0.0002730567939579487, 0.003264537313953042]"
STATE_MOTOR,11.81499973591417,"[0.11736303567886353, -0.019804727286100388, 0.5727301836013794, -0.10044071078300476, 0.08687767386436462, 0.4530775845050812]","[-0.11328054219484329, -0.23923885822296143, 0.13934195041656494, -0.04655845835804939, -0.0371551550924778, 0.13999637961387634]","[0.03841238468885422, -0.4404098093509674, -0.41070908308029175, -0.1080281138420105, -0.0007313817040994763, 0.0032328127417713404]"
STATE_MOTOR,11.819999735802412,"[0.11686161905527115, -0.020599527284502983, 0.5734567046165466, -0.10066180676221848, 0.08671879768371582, 0.45368167757987976]","[-0.0922141894698143, -0.19862909615039825, 0.09818729758262634, -0.03592555969953537, -0.02916615828871727, 0.10978647321462631]","[0.05354110524058342, -0.4441487789154053, -0.4051116406917572, -0.10677284747362137, -0.0009037355193868279, 0.0032390248961746693]"
STATE_MOTOR,11.824999735690653,"[0.11626366525888443, -0.02194160781800747, 0.5747812986373901, -0.10099472105503082, 0.08632583916187286, 0.45499277114868164]","[-0.13008476793766022, -0.3354451656341553, 0.24366597831249237, -0.06092352420091629, -0.07150479406118393, 0.23903359472751617]","[-0.09629173576831818, -0.5699506402015686, -0.36003631353378296, -0.10105598717927933, 0.0001357714645564556, 0.004281849600374699]"
STATE_MOTOR,11.829999735578895,"[0.11559660732746124, -0.023207038640975952, 0.5760009288787842, -0.10127592086791992, 0.08602016419172287, 0.45602354407310486]","[-0.1322309523820877, -0.2872457504272461, 0.18945132195949554, -0.04695528745651245, -0.05579627305269241, 0.18754443526268005]","[-0.004265438765287399, -0.44384974241256714, -0.41404059529304504, -0.10905496031045914, -0.0002493539359420538, 0.003265037667006254]"
