type,timestamp,positions
CONTROL,12.034999730996788,"[0.08509, -0.074143, 0.609345, -0.098105, 0.064171, 0.504709]"
CONTROL,12.039999730885029,"[0.081959, -0.077647, 0.612517, -0.0961, 0.061334, 0.5094]"
CONTROL,12.04499973077327,"[0.081959, -0.077647, 0.612517, -0.0961, 0.061334, 0.5094]"
CONTROL,12.049999730661511,"[0.081959, -0.077647, 0.612517, -0.0961, 0.061334, 0.5094]"
CONTROL,12.054999730549753,"[0.081959, -0.077647, 0.612517, -0.0961, 0.061334, 0.5094]"
CONTROL,12.059999730437994,"[0.078776, -0.08104, 0.615577, -0.093853, 0.058379, 0.514054]"
CONTROL,12.064999730326235,"[0.078776, -0.08104, 0.615577, -0.093853, 0.058379, 0.514054]"
CONTROL,12.069999730214477,"[0.078776, -0.08104, 0.615577, -0.093853, 0.058379, 0.514054]"
CONTROL,12.074999730102718,"[0.078776, -0.08104, 0.615577, -0.093853, 0.058379, 0.514054]"
CONTROL,12.07999972999096,"[0.075543, -0.084318, 0.618523, -0.091369, 0.05531, 0.518652]"
CONTROL,12.0849997298792,"[0.075543, -0.084318, 0.618523, -0.091369, 0.05531, 0.518652]"
CONTROL,12.089999729767442,"[0.075543, -0.084318, 0.618523, -0.091369, 0.05531, 0.518652]"
CONTROL,12.094999729655683,"[0.075543, -0.084318, 0.618523, -0.091369, 0.05531, 0.518652]"
CONTROL,12.099999729543924,"[0.072263, -0.087476, 0.621353, -0.088654, 0.052135, 0.523176]"
CONTROL,12.104999729432166,"[0.072263, -0.087476, 0.621353, -0.088654, 0.052135, 0.523176]"
CONTROL,12.109999729320407,"[0.072263, -0.087476, 0.621353, -0.088654, 0.052135, 0.523176]"
CONTROL,12.114999729208648,"[0.072263, -0.087476, 0.621353, -0.088654, 0.052135, 0.523176]"
CONTROL,12.11999972909689,"[0.068937, -0.09051, 0.624062, -0.085716, 0.048859, 0.527609]"
CONTROL,12.12499972898513,"[0.068937, -0.09051, 0.624062, -0.085716, 0.048859, 0.527609]"
CONTROL,12.129999728873372,"[0.068937, -0.09051, 0.624062, -0.085716, 0.048859, 0.527609]"
CONTROL,12.134999728761613,"[0.068937, -0.09051, 0.624062, -0.085716, 0.048859, 0.527609]"
CONTROL,12.139999728649855,"[0.065567, -0.093415, 0.626649, -0.08256, 0.045489, 0.531933]"
CONTROL,12.144999728538096,"[0.065567, -0.093415, 0.626649, -0.08256, 0.045489, 0.531933]"
CONTROL,12.149999728426337,"[0.065567, -0.093415, 0.626649, -0.08256, 0.045489, 0.531933]"
